"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634341488954-00003afc","diract-proximity",,"_doc","['0.375','0.813','-0.062']",78,0,"00003afc","[{'instanceId':'00000060','rssi':-62},{'instanceId':'000000a9','rssi':-65},{'instanceId':'00000058','rssi':-65}]","Oct 15, 2021 @ 19:44:47"
"1634341488302-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,1,"0000a7c0","[{'instanceId':'00000061','rssi':-61},{'instanceId':'000000a9','rssi':-68},{'instanceId':'000000ae','rssi':-71}]","Oct 15, 2021 @ 19:44:47"
"1634341487560-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.188']",78,7,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-65}]","Oct 15, 2021 @ 19:44:46"
"1634341486425-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,0,"0000a7c0","[{'instanceId':'000000a9','rssi':-61},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000058','rssi':-72}]","Oct 15, 2021 @ 19:44:45"
"1634341485401-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.25']",78,5,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-61},{'instanceId':'000000ae','rssi':-62}]","Oct 15, 2021 @ 19:44:44"
"1634341484906-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,7,"0000a7c0","[{'instanceId':'00000061','rssi':-63},{'instanceId':'000000ae','rssi':-70},{'instanceId':'000000a9','rssi':-70}]","Oct 15, 2021 @ 19:44:43"
"1634341483898-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.313']",78,4,"00003afc","[{'instanceId':'000000ae','rssi':-59},{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-62}]","Oct 15, 2021 @ 19:44:42"
"1634341483492-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,6,"0000a7c0","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004d','rssi':-67}]","Oct 15, 2021 @ 19:44:42"
"1634341481905-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.313']",78,4,"00003afc","[{'instanceId':'000000ae','rssi':-59},{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-62}]","Oct 15, 2021 @ 19:44:40"
"1634341481691-0000a7c0","diract-proximity",,"_doc","['-0.812','0.563','-0.25']",81,4,"0000a7c0","[{'instanceId':'000000a9','rssi':-61},{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-68}]","Oct 15, 2021 @ 19:44:40"
"1634341480687-00003afc","diract-proximity",,"_doc","['0.438','0.813','0.313']",78,4,"00003afc","[{'instanceId':'000000ae','rssi':-59},{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-62}]","Oct 15, 2021 @ 19:44:39"
"1634341478879-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.125']",81,2,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000a9','rssi':-67},{'instanceId':'00000059','rssi':-71}]","Oct 15, 2021 @ 19:44:37"
"1634341476599-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.063']",76,7,"00003afc","[{'instanceId':'00000061','rssi':-55},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-63}]","Oct 15, 2021 @ 19:44:35"
"1634341476593-0000a7c0","diract-proximity",,"_doc","['-0.687','0.688','0']",81,1,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000a9','rssi':-67},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:44:35"
"1634341475573-0000a7c0","diract-proximity",,"_doc","['-0.687','0.688','0']",81,1,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000a9','rssi':-67},{'instanceId':'000000ae','rssi':-70}]","Oct 15, 2021 @ 19:44:34"
"1634341475362-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.063']",76,7,"00003afc","[{'instanceId':'00000061','rssi':-55},{'instanceId':'00000060','rssi':-62},{'instanceId':'00000058','rssi':-63}]","Oct 15, 2021 @ 19:44:34"
"1634341473670-0000a7c0","diract-proximity",,"_doc","['-0.75','0.688','-0.062']",81,7,"0000a7c0","[{'instanceId':'00000061','rssi':-59},{'instanceId':'000000ae','rssi':-67},{'instanceId':'000000a9','rssi':-69}]","Oct 15, 2021 @ 19:44:32"
