"Puck","distance_1","X1","Y1","distance_2","X2","Y2","distance_3","X3","Y3","timestamp"
"00003afc",2.856452647223879,0.0,0.0,2.8520066884161923,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:21"
"00003afc",2.856452647223879,0.0,0.0,2.8520066884161923,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:22"
"00003afc",2.856452647223879,0.0,0.0,2.8520066884161923,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:23"
"00003afc",2.806239280250737,4.0,8.0,3.436256510657859,0.0,4.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:28"
"00003afc",2.806239280250737,4.0,8.0,3.436256510657859,0.0,4.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:29"
"00003afc",2.806239280250737,4.0,8.0,3.436256510657859,0.0,4.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:30"
"00003afc",2.806239280250737,4.0,8.0,3.436256510657859,0.0,4.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:28:31"
"00003afc",2.2506400450122035,0.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:28:36"
"00003afc",1.6804130662971681,4.0,0.0,2.238433885393905,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:28:40"
"00003afc",1.6804130662971681,4.0,0.0,2.238433885393905,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:28:43"
"00003afc",1.6804130662971681,4.0,0.0,2.238433885393905,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:28:46"
"00003afc",1.4776711609442952,4.0,0.0,2.8520066884161923,4.0,4.0,3.4323033160592624,8.0,0.0,"Oct 14, 2021 @ 10:28:49"
"00003afc",2.856452647223879,4.0,0.0,2.850147392661692,8.0,4.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:28:51"
"00003afc",2.856452647223879,4.0,0.0,2.850147392661692,8.0,4.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:28:55"
"00003afc",2.856452647223879,4.0,0.0,2.850147392661692,8.0,4.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:28:56"
"00003afc",2.856452647223879,4.0,0.0,2.850147392661692,8.0,4.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:28:58"
"00003afc",2.806239280250737,4.0,0.0,3.436256510657859,0.0,0.0,3.4339185224700555,0.0,4.0,"Oct 14, 2021 @ 10:28:59"
"00003afc",2.806239280250737,4.0,0.0,3.436256510657859,0.0,0.0,3.4339185224700555,0.0,4.0,"Oct 14, 2021 @ 10:29:01"
"00003afc",2.2506400450122035,0.0,4.0,2.850147392661692,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:06"
"00003afc",2.2506400450122035,0.0,4.0,2.850147392661692,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:07"
"00003afc",2.2506400450122035,0.0,4.0,2.850147392661692,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:09"
"00003afc",2.856452647223879,4.0,8.0,3.4347302851147945,8.0,8.0,3.4339185224700555,4.0,4.0,"Oct 14, 2021 @ 10:29:11"
"00003afc",1.6893022358482217,4.0,8.0,3.436256510657859,8.0,8.0,3.4339185224700555,8.0,4.0,"Oct 14, 2021 @ 10:29:15"
"00003afc",2.806239280250737,0.0,0.0,2.812644287638839,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:29:18"
"00003afc",1.6804130662971681,0.0,4.0,2.238433885393905,0.0,0.0,2.807127417136859,4.0,4.0,"Oct 14, 2021 @ 10:29:20"
"00003afc",1.6804130662971681,0.0,4.0,2.238433885393905,0.0,0.0,2.807127417136859,4.0,4.0,"Oct 14, 2021 @ 10:29:21"
"00003afc",1.4776711609442952,0.0,0.0,2.812644287638839,4.0,4.0,3.4323033160592624,0.0,4.0,"Oct 14, 2021 @ 10:29:23"
"00003afc",1.6804130662971681,0.0,4.0,2.8520066884161923,4.0,4.0,3.4339185224700555,0.0,8.0,"Oct 14, 2021 @ 10:29:26"
"00003afc",1.6804130662971681,0.0,4.0,2.8520066884161923,4.0,4.0,3.4339185224700555,0.0,8.0,"Oct 14, 2021 @ 10:29:28"
"00003afc",1.4776711609442952,4.0,0.0,2.8520066884161923,0.0,0.0,3.4323033160592624,0.0,4.0,"Oct 14, 2021 @ 10:29:30"
"00003afc",1.4776711609442952,4.0,0.0,2.8520066884161923,0.0,0.0,3.4323033160592624,0.0,4.0,"Oct 14, 2021 @ 10:29:33"
"00003afc",1.6804130662971681,8.0,0.0,2.812644287638839,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:34"
"00003afc",1.6804130662971681,8.0,0.0,2.812644287638839,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:37"
"00003afc",1.6804130662971681,8.0,0.0,2.812644287638839,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:39"
"00003afc",1.6804130662971681,8.0,0.0,2.812644287638839,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 14, 2021 @ 10:29:40"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,4.0,0.0,2.807127417136859,4.0,4.0,"Oct 14, 2021 @ 10:29:43"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:29:45"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 14, 2021 @ 10:29:48"
"00003afc",2.2506400450122035,4.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,8.0,"Oct 14, 2021 @ 10:29:50"
"00003afc",2.2506400450122035,4.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,8.0,"Oct 14, 2021 @ 10:29:51"
"00003afc",2.2506400450122035,4.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,8.0,"Oct 14, 2021 @ 10:29:54"
"00003afc",2.2506400450122035,4.0,4.0,2.238433885393905,0.0,0.0,2.807127417136859,0.0,4.0,"Oct 14, 2021 @ 10:29:55"
"00003afc",2.2506400450122035,4.0,4.0,2.238433885393905,0.0,0.0,2.807127417136859,0.0,4.0,"Oct 14, 2021 @ 10:29:57"
