"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1635123841671-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.313']",78,7,"0000a7c0","[{'instanceId':'00000061','rssi':-68},{'instanceId':'00000058','rssi':-68},{'instanceId':'00000060','rssi':-69}]","Oct 24, 2021 @ 21:04:00"
"1635123840612-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.125']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000059','rssi':-69},{'instanceId':'0000004e','rssi':-70}]","Oct 24, 2021 @ 21:03:59"
"1635123840277-0000a7c0","diract-proximity",,"_doc","['0.813','0.375','0.313']",78,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67},{'instanceId':'00000061','rssi':-69}]","Oct 24, 2021 @ 21:03:59"
"1635123839180-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",76,1,"00003afc","[{'instanceId':'0000004d','rssi':-55},{'instanceId':'00000059','rssi':-61},{'instanceId':'000000ae','rssi':-70}]","Oct 24, 2021 @ 21:03:58"
"1635123838975-0000a7c0","diract-proximity",,"_doc","['0.813','0.375','0.25']",78,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'000000a9','rssi':-74},{'instanceId':'000000ae','rssi':-74}]","Oct 24, 2021 @ 21:03:57"
"1635123837752-00003afc","diract-proximity",,"_doc","['-1.062','0.375','0']",76,0,"00003afc","[{'instanceId':'00000059','rssi':-60},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-66}]","Oct 24, 2021 @ 21:03:56"
"1635123837059-0000a7c0","diract-proximity",,"_doc","['0.938','0.188','0.188']",78,4,"0000a7c0","[{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:03:56"
"1635123836268-00003afc","diract-proximity",,"_doc","['-1.062','0.375','0']",76,0,"00003afc","[{'instanceId':'00000059','rssi':-60},{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-66}]","Oct 24, 2021 @ 21:03:55"
"1635123834451-00003afc","diract-proximity",,"_doc","['-1','0.375','0.125']",76,6,"00003afc","[{'instanceId':'000000a9','rssi':-64},{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-66}]","Oct 24, 2021 @ 21:03:53"
"1635123834259-0000a7c0","diract-proximity",,"_doc","['0.938','0.313','0.125']",78,2,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'0000004d','rssi':-69},{'instanceId':'000000af','rssi':-73}]","Oct 24, 2021 @ 21:03:53"
"1635123831807-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.125']",76,4,"00003afc","[{'instanceId':'000000a9','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000059','rssi':-68}]","Oct 24, 2021 @ 21:03:50"
"1635123831601-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,7,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000058','rssi':-68},{'instanceId':'000000af','rssi':-74}]","Oct 24, 2021 @ 21:03:50"
"1635123830210-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.062']",76,3,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-66},{'instanceId':'000000ae','rssi':-66}]","Oct 24, 2021 @ 21:03:49"
"1635123828530-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.062']",76,3,"00003afc","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000059','rssi':-66},{'instanceId':'000000ae','rssi':-66}]","Oct 24, 2021 @ 21:03:47"
"1635123828130-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'00000058','rssi':-67},{'instanceId':'000000af','rssi':-74}]","Oct 24, 2021 @ 21:03:47"
"1635123826689-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,0,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'000000a9','rssi':-64},{'instanceId':'00000061','rssi':-67}]","Oct 24, 2021 @ 21:03:45"
"1635123825264-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,4,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:03:44"
"1635123824051-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.25']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'000000a9','rssi':-70}]","Oct 24, 2021 @ 21:03:43"
"1635123823173-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,5,"00003afc","[{'instanceId':'0000004e','rssi':-67},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 24, 2021 @ 21:03:42"
"1635123822639-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.25']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'000000a9','rssi':-70}]","Oct 24, 2021 @ 21:03:41"
"1635123821771-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,5,"00003afc","[{'instanceId':'0000004e','rssi':-67},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 24, 2021 @ 21:03:40"
"1635123821159-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,0,"0000a7c0","[{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004e','rssi':-69},{'instanceId':'000000a9','rssi':-71}]","Oct 24, 2021 @ 21:03:40"
"1635123819356-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,5,"00003afc","[{'instanceId':'0000004e','rssi':-67},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 24, 2021 @ 21:03:38"
"1635123818264-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.25']",79,6,"0000a7c0","[{'instanceId':'00000060','rssi':-69},{'instanceId':'000000ae','rssi':-72},{'instanceId':'00000058','rssi':-72}]","Oct 24, 2021 @ 21:03:37"
"1635123818138-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,5,"00003afc","[{'instanceId':'0000004e','rssi':-67},{'instanceId':'000000ae','rssi':-68},{'instanceId':'000000a9','rssi':-68}]","Oct 24, 2021 @ 21:03:37"
"1635123816439-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.25']",79,6,"0000a7c0","[{'instanceId':'00000060','rssi':-69},{'instanceId':'000000ae','rssi':-72},{'instanceId':'00000058','rssi':-72}]","Oct 24, 2021 @ 21:03:35"
"1635123815039-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,3,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-66},{'instanceId':'000000ae','rssi':-70}]","Oct 24, 2021 @ 21:03:34"
"1635123812921-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.062']",76,6,"00003afc","[{'instanceId':'00000059','rssi':-66},{'instanceId':'0000004d','rssi':-66},{'instanceId':'000000ae','rssi':-67}]","Oct 24, 2021 @ 21:03:31"
"1635123812232-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.25']",79,1,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-72},{'instanceId':'0000004e','rssi':-72}]","Oct 24, 2021 @ 21:03:31"
"1635123811525-00003afc","diract-proximity",,"_doc","['-0.937','0.313','-0.062']",76,5,"00003afc","[{'instanceId':'000000ae','rssi':-66},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000059','rssi':-68}]","Oct 24, 2021 @ 21:03:30"
"1635123809831-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.188']",79,0,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000061','rssi':-70},{'instanceId':'0000004e','rssi':-71}]","Oct 24, 2021 @ 21:03:28"
"1635123809687-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0']",76,4,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'000000ae','rssi':-70}]","Oct 24, 2021 @ 21:03:28"
"1635123808413-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.188']",79,7,"0000a7c0","[{'instanceId':'00000060','rssi':-71},{'instanceId':'000000a9','rssi':-73},{'instanceId':'000000ae','rssi':-75}]","Oct 24, 2021 @ 21:03:27"
"1635123808113-00003afc","diract-proximity",,"_doc","['-1','0.375','-0.125']",76,3,"00003afc","[{'instanceId':'00000058','rssi':-67},{'instanceId':'00000059','rssi':-69},{'instanceId':'000000ae','rssi':-71}]","Oct 24, 2021 @ 21:03:27"
"1635123807013-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.188']",79,6,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004e','rssi':-72},{'instanceId':'000000ae','rssi':-72}]","Oct 24, 2021 @ 21:03:26"
"1635123806819-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.063']",76,2,"00003afc","[{'instanceId':'0000004d','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000059','rssi':-67}]","Oct 24, 2021 @ 21:03:25"
"1635123805583-0000a7c0","diract-proximity",,"_doc","['0.938','0.563','0.25']",79,5,"0000a7c0","[{'instanceId':'00000058','rssi':-65},{'instanceId':'0000004d','rssi':-71},{'instanceId':'000000a9','rssi':-74}]","Oct 24, 2021 @ 21:03:24"
"1635123804205-0000a7c0","diract-proximity",,"_doc","['0.813','0.5','0.188']",79,4,"0000a7c0","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-69}]","Oct 24, 2021 @ 21:03:23"
"1635123803470-00003afc","diract-proximity",,"_doc","['-1.062','0.5','0.125']",76,0,"00003afc","[{'instanceId':'0000004d','rssi':-66},{'instanceId':'000000ae','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Oct 24, 2021 @ 21:03:22"
"1635123802815-0000a7c0","diract-proximity",,"_doc","['0.813','0.5','0.188']",79,4,"0000a7c0","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-69}]","Oct 24, 2021 @ 21:03:21"
"1635123801494-0000a7c0","diract-proximity",,"_doc","['0.875','0.563','0.188']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-65},{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:03:20"
"1635123800658-00003afc","diract-proximity",,"_doc","['-0.937','0.5','0']",76,6,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004d','rssi':-66}]","Oct 24, 2021 @ 21:03:19"
"1635123800267-0000a7c0","diract-proximity",,"_doc","['0.813','0.5','0.188']",79,1,"0000a7c0","[{'instanceId':'00000058','rssi':-63},{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Oct 24, 2021 @ 21:03:19"
"1635123798843-00003afc","diract-proximity",,"_doc","['-1.062','0.563','-0.062']",76,5,"00003afc","[{'instanceId':'000000ae','rssi':-65},{'instanceId':'00000059','rssi':-67},{'instanceId':'000000a9','rssi':-67}]","Oct 24, 2021 @ 21:03:17"
"1635123798183-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.25']",78,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004d','rssi':-69},{'instanceId':'00000061','rssi':-70}]","Oct 24, 2021 @ 21:03:17"
"1635123797042-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,3,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-65},{'instanceId':'000000ae','rssi':-65}]","Oct 24, 2021 @ 21:03:16"
"1635123796788-0000a7c0","diract-proximity",,"_doc","['0.813','0.375','0.313']",78,7,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-72}]","Oct 24, 2021 @ 21:03:15"
"1635123795649-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-63},{'instanceId':'000000ae','rssi':-69}]","Oct 24, 2021 @ 21:03:14"
"1635123793579-0000a7c0","diract-proximity",,"_doc","['0.813','0.375','0.25']",78,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-68},{'instanceId':'00000058','rssi':-69},{'instanceId':'00000061','rssi':-70}]","Oct 24, 2021 @ 21:03:12"
"1635123793228-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,1,"00003afc","[{'instanceId':'00000058','rssi':-62},{'instanceId':'00000061','rssi':-63},{'instanceId':'000000ae','rssi':-69}]","Oct 24, 2021 @ 21:03:12"
"1635123790846-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.25']",78,2,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000061','rssi':-70},{'instanceId':'00000060','rssi':-73}]","Oct 24, 2021 @ 21:03:09"
"1635123790808-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0.063']",76,7,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004d','rssi':-68}]","Oct 24, 2021 @ 21:03:09"
"1635123788970-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",78,1,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004d','rssi':-73}]","Oct 24, 2021 @ 21:03:07"
"1635123787995-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",76,5,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-69}]","Oct 24, 2021 @ 21:03:06"
"1635123787568-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",78,1,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004d','rssi':-73}]","Oct 24, 2021 @ 21:03:06"
"1635123786750-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",76,5,"00003afc","[{'instanceId':'00000061','rssi':-61},{'instanceId':'00000059','rssi':-63},{'instanceId':'00000058','rssi':-69}]","Oct 24, 2021 @ 21:03:05"
"1635123786134-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",78,1,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000060','rssi':-69},{'instanceId':'0000004d','rssi':-73}]","Oct 24, 2021 @ 21:03:05"
"1635123785570-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.188']",76,3,"00003afc","[{'instanceId':'00000061','rssi':-66},{'instanceId':'000000ae','rssi':-66},{'instanceId':'00000058','rssi':-67}]","Oct 24, 2021 @ 21:03:04"
"1635123784774-0000a7c0","diract-proximity",,"_doc","['0.875','0.313','0.125']",79,6,"0000a7c0","[{'instanceId':'0000004e','rssi':-70},{'instanceId':'00000058','rssi':-72},{'instanceId':'0000004d','rssi':-73}]","Oct 24, 2021 @ 21:03:03"
"1635123784365-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.062']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-61},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000059','rssi':-65}]","Oct 24, 2021 @ 21:03:03"
"1635123782389-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",76,0,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-64}]","Oct 24, 2021 @ 21:03:01"
"1635123781842-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,5,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:03:00"
"1635123780561-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.188']",79,3,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:02:59"
"1635123780198-00003afc","diract-proximity",,"_doc","['-0.937','0.438','0']",76,0,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000058','rssi':-63},{'instanceId':'00000059','rssi':-64}]","Oct 24, 2021 @ 21:02:59"
"1635123779191-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.188']",79,3,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-68},{'instanceId':'00000061','rssi':-71}]","Oct 24, 2021 @ 21:02:58"
"1635123777729-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.062']",76,5,"00003afc","[{'instanceId':'00000058','rssi':-60},{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004e','rssi':-69}]","Oct 24, 2021 @ 21:02:56"
"1635123776921-0000a7c0","diract-proximity",,"_doc","['0.938','0.5','0.188']",79,0,"0000a7c0","[{'instanceId':'00000058','rssi':-67},{'instanceId':'0000004e','rssi':-69},{'instanceId':'00000060','rssi':-73}]","Oct 24, 2021 @ 21:02:55"
"1635123775724-00003afc","diract-proximity",,"_doc","['-0.937','0.5','-0.062']",76,4,"00003afc","[{'instanceId':'00000061','rssi':-63},{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-70}]","Oct 24, 2021 @ 21:02:54"
"1635123774963-0000a7c0","diract-proximity",,"_doc","['0.813','0.438','0.063']",79,7,"0000a7c0","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000061','rssi':-72},{'instanceId':'0000004e','rssi':-72}]","Oct 24, 2021 @ 21:02:53"
"1635123773907-00003afc","diract-proximity",,"_doc","['-0.875','0.438','-0.125']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'000000af','rssi':-68},{'instanceId':'0000004e','rssi':-69}]","Oct 24, 2021 @ 21:02:52"
"1635123772533-00003afc","diract-proximity",,"_doc","['-0.937','0.438','-0.187']",76,1,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'000000ae','rssi':-65},{'instanceId':'00000059','rssi':-69}]","Oct 24, 2021 @ 21:02:51"
"1635123771983-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.188']",79,5,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000061','rssi':-69},{'instanceId':'000000ae','rssi':-69}]","Oct 24, 2021 @ 21:02:50"
"1635123770763-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.188']",79,5,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000061','rssi':-69},{'instanceId':'000000ae','rssi':-69}]","Oct 24, 2021 @ 21:02:49"
"1635123770161-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0']",76,0,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000058','rssi':-63}]","Oct 24, 2021 @ 21:02:49"
"1635123769341-0000a7c0","diract-proximity",,"_doc","['0.875','0.438','0.188']",79,4,"0000a7c0","[{'instanceId':'0000004e','rssi':-68},{'instanceId':'000000ae','rssi':-70},{'instanceId':'00000060','rssi':-70}]","Oct 24, 2021 @ 21:02:48"
"1635123768689-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0']",76,0,"00003afc","[{'instanceId':'000000ae','rssi':-61},{'instanceId':'00000061','rssi':-63},{'instanceId':'00000058','rssi':-63}]","Oct 24, 2021 @ 21:02:47"
"1635123767282-00003afc","diract-proximity",,"_doc","['-1','0.5','0.063']",76,6,"00003afc","[{'instanceId':'00000058','rssi':-59},{'instanceId':'00000061','rssi':-63},{'instanceId':'000000ae','rssi':-63}]","Oct 24, 2021 @ 21:02:46"
"1635123766679-0000a7c0","diract-proximity",,"_doc","['0.938','0.313','0.125']",79,2,"0000a7c0","[{'instanceId':'00000058','rssi':-63},{'instanceId':'00000060','rssi':-72},{'instanceId':'000000ae','rssi':-72}]","Oct 24, 2021 @ 21:02:45"
"1635123766068-00003afc","diract-proximity",,"_doc","['-0.937','0.375','-0.062']",76,5,"00003afc","[{'instanceId':'000000ae','rssi':-64},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Oct 24, 2021 @ 21:02:45"
"1635123765168-0000a7c0","diract-proximity",,"_doc","['0.938','0.438','0.25']",79,0,"0000a7c0","[{'instanceId':'00000060','rssi':-71},{'instanceId':'000000ae','rssi':-73},{'instanceId':'00000058','rssi':-73}]","Oct 24, 2021 @ 21:02:44"
"1635123764470-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.063']",76,4,"00003afc","[{'instanceId':'000000ae','rssi':-62},{'instanceId':'00000061','rssi':-65},{'instanceId':'00000060','rssi':-65}]","Oct 24, 2021 @ 21:02:43"
"1635123763751-0000a7c0","diract-proximity",,"_doc","['0.813','0.375','0.25']",79,7,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004d','rssi':-70}]","Oct 24, 2021 @ 21:02:42"
"1635123763251-00003afc","diract-proximity",,"_doc","['-0.937','0.375','0.063']",76,3,"00003afc","[{'instanceId':'000000ae','rssi':-63},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-68}]","Oct 24, 2021 @ 21:02:42"
"1635123762136-0000a7c0","diract-proximity",,"_doc","['0.75','0.375','0.188']",79,6,"0000a7c0","[{'instanceId':'0000004e','rssi':-70},{'instanceId':'000000ae','rssi':-73},{'instanceId':'00000060','rssi':-74}]","Oct 24, 2021 @ 21:02:41"
"1635123760948-00003afc","diract-proximity",,"_doc","['-0.937','0.313','0.063']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004d','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Oct 24, 2021 @ 21:02:39"
"1635123760731-0000a7c0","diract-proximity",,"_doc","['0.813','0.313','0.188']",79,5,"0000a7c0","[{'instanceId':'00000061','rssi':-71},{'instanceId':'00000060','rssi':-72},{'instanceId':'0000004d','rssi':-73}]","Oct 24, 2021 @ 21:02:39"
"1635123759511-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,4,"0000a7c0","[{'instanceId':'00000060','rssi':-66},{'instanceId':'00000059','rssi':-72},{'instanceId':'00000058','rssi':-75}]","Oct 24, 2021 @ 21:02:38"
"1635123759438-00003afc","diract-proximity",,"_doc","['-0.937','0.313','0.063']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004d','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Oct 24, 2021 @ 21:02:38"
"1635123758080-00003afc","diract-proximity",,"_doc","['-0.937','0.313','0.063']",76,2,"00003afc","[{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004d','rssi':-70},{'instanceId':'00000060','rssi':-71}]","Oct 24, 2021 @ 21:02:37"
"1635123758076-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.25']",79,4,"0000a7c0","[{'instanceId':'00000060','rssi':-66},{'instanceId':'00000059','rssi':-72},{'instanceId':'00000058','rssi':-75}]","Oct 24, 2021 @ 21:02:37"
"1635123756540-0000a7c0","diract-proximity",,"_doc","['0.813','0.5','0.188']",79,2,"0000a7c0","[{'instanceId':'0000004e','rssi':-68},{'instanceId':'0000004d','rssi':-69},{'instanceId':'000000a9','rssi':-71}]","Oct 24, 2021 @ 21:02:35"
"1635123755330-0000a7c0","diract-proximity",,"_doc","['0.813','0.5','0.188']",79,2,"0000a7c0","[{'instanceId':'0000004e','rssi':-68},{'instanceId':'0000004d','rssi':-69},{'instanceId':'000000a9','rssi':-71}]","Oct 24, 2021 @ 21:02:34"
"1635123753804-00003afc","diract-proximity",,"_doc","['-1.062','0.375','-0.187']",76,4,"00003afc","[{'instanceId':'0000004e','rssi':-64},{'instanceId':'000000a9','rssi':-66},{'instanceId':'00000060','rssi':-67}]","Oct 24, 2021 @ 21:02:32"
"1635123753743-0000a7c0","diract-proximity",,"_doc","['0.875','0.375','0.125']",79,0,"0000a7c0","[{'instanceId':'00000058','rssi':-68},{'instanceId':'00000061','rssi':-69},{'instanceId':'00000060','rssi':-72}]","Oct 24, 2021 @ 21:02:32"
"1635123752544-0000a7c0","diract-proximity",,"_doc","['0.813','0.313','0.25']",79,7,"0000a7c0","[{'instanceId':'00000060','rssi':-65}]","Oct 24, 2021 @ 21:02:31"
