"Puck","distance_1","X1","Y1","distance_2","X2","Y2","distance_3","X3","Y3","timestamp"
"00003afc",2.2506400450122035,0.0,0.0,2.850147392661692,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:27:39"
"00003afc",2.2506400450122035,0.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:27:41"
"00003afc",2.806239280250737,0.0,0.0,2.8520066884161923,4.0,4.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:27:44"
"00003afc",1.6755910815196535,4.0,8.0,1.6844698281567299,4.0,4.0,1.69175621621661,0.0,4.0,"Oct 15, 2021 @ 19:27:47"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:27:49"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:27:53"
"00003afc",2.806239280250737,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:27:56"
"00003afc",1.6804130662971681,4.0,4.0,1.6888312843156672,0.0,8.0,3.4339185224700555,0.0,4.0,"Oct 15, 2021 @ 19:27:59"
"00003afc",1.6804130662971681,4.0,4.0,1.6888312843156672,0.0,8.0,3.4339185224700555,0.0,4.0,"Oct 15, 2021 @ 19:28:01"
"00003afc",2.2506400450122035,8.0,0.0,2.238433885393905,4.0,4.0,2.849731508369353,8.0,4.0,"Oct 15, 2021 @ 19:28:03"
"00003afc",1.6755910815196535,8.0,0.0,1.6844698281567299,4.0,0.0,1.69175621621661,4.0,4.0,"Oct 15, 2021 @ 19:28:06"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,4.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:28:10"
"00003afc",2.806239280250737,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:28:13"
"00003afc",1.6755910815196535,8.0,4.0,2.850147392661692,4.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:28:15"
"00003afc",2.856452647223879,4.0,8.0,3.4347302851147945,8.0,4.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:28:16"
"00003afc",2.856452647223879,4.0,8.0,3.4347302851147945,8.0,4.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:28:20"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:28:22"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:28:23"
"00003afc",1.6804130662971681,4.0,8.0,2.850147392661692,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:28:26"
"00003afc",1.6804130662971681,4.0,8.0,2.850147392661692,0.0,8.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:28:28"
"00003afc",1.6893022358482217,8.0,4.0,2.812644287638839,8.0,0.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:28:31"
"00003afc",1.6804130662971681,4.0,8.0,1.6844698281567299,4.0,4.0,2.807127417136859,8.0,4.0,"Oct 15, 2021 @ 19:28:35"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,8.0,0.0,3.4339185224700555,4.0,0.0,"Oct 15, 2021 @ 19:28:36"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,4.0,8.0,2.807127417136859,0.0,8.0,"Oct 15, 2021 @ 19:28:40"
"00003afc",2.2506400450122035,4.0,4.0,2.812644287638839,4.0,8.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:28:42"
"00003afc",2.2506400450122035,4.0,4.0,2.812644287638839,4.0,8.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:28:43"
"00003afc",2.2506400450122035,4.0,4.0,2.812644287638839,0.0,4.0,2.807127417136859,4.0,8.0,"Oct 15, 2021 @ 19:28:45"
"00003afc",1.6804130662971681,8.0,0.0,2.238433885393905,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:28:47"
"00003afc",1.6804130662971681,8.0,0.0,2.238433885393905,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:28:50"
"00003afc",0.9354272927547019,4.0,4.0,1.4710623531204685,4.0,8.0,1.69175621621661,0.0,8.0,"Oct 15, 2021 @ 19:28:54"
"00003afc",0.9354272927547019,4.0,4.0,2.8520066884161923,4.0,0.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:28:55"
"00003afc",1.6804130662971681,4.0,8.0,2.8520066884161923,8.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:28:57"
"00003afc",1.6755910815196535,8.0,4.0,1.6796802997497686,4.0,4.0,1.69175621621661,4.0,0.0,"Oct 15, 2021 @ 19:28:59"
"00003afc",2.2506400450122035,4.0,4.0,3.4347302851147945,8.0,4.0,3.4339185224700555,4.0,0.0,"Oct 15, 2021 @ 19:29:01"
"00003afc",1.6804130662971681,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,8.0,4.0,"Oct 15, 2021 @ 19:29:03"
"00003afc",0.9354272927547019,4.0,4.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,8.0,"Oct 15, 2021 @ 19:29:06"
"00003afc",1.4776711609442952,4.0,4.0,1.6844698281567299,4.0,0.0,3.4339185224700555,4.0,8.0,"Oct 15, 2021 @ 19:29:08"
"00003afc",1.4776711609442952,4.0,4.0,1.6844698281567299,4.0,0.0,3.4339185224700555,4.0,8.0,"Oct 15, 2021 @ 19:29:09"
"00003afc",0.8421972534079215,4.0,4.0,1.6796802997497686,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:10"
"00003afc",0.8421972534079215,4.0,4.0,1.6888312843156672,4.0,8.0,2.849731508369353,8.0,8.0,"Oct 15, 2021 @ 19:29:13"
"00003afc",0.8421972534079215,4.0,4.0,1.6888312843156672,4.0,8.0,2.849731508369353,8.0,8.0,"Oct 15, 2021 @ 19:29:14"
"00003afc",0.9354272927547019,4.0,4.0,1.4710623531204685,0.0,8.0,1.6822471717412768,0.0,4.0,"Oct 15, 2021 @ 19:29:16"
"00003afc",1.6755910815196535,4.0,4.0,1.6844698281567299,4.0,0.0,1.6836946951277767,0.0,4.0,"Oct 15, 2021 @ 19:29:17"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,0.0,8.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:29:19"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,0.0,8.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:29:20"
"00003afc",1.6893022358482217,8.0,0.0,1.6888312843156672,4.0,4.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:22"
"00003afc",1.6893022358482217,8.0,0.0,1.6888312843156672,4.0,4.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:23"
"00003afc",1.6893022358482217,8.0,0.0,1.6888312843156672,4.0,4.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:25"
"00003afc",1.4776711609442952,4.0,0.0,1.6888312843156672,4.0,4.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:29:27"
"00003afc",0.5536175848757631,4.0,4.0,2.812644287638839,4.0,0.0,2.849731508369353,8.0,4.0,"Oct 15, 2021 @ 19:29:29"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,0.0,8.0,2.807127417136859,4.0,8.0,"Oct 15, 2021 @ 19:29:31"
"00003afc",1.6893022358482217,4.0,8.0,3.4347302851147945,8.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:29:33"
"00003afc",0.7191186909043173,4.0,4.0,1.6844698281567299,4.0,0.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:29:35"
"00003afc",0.2503357909374976,4.0,4.0,2.238433885393905,0.0,8.0,2.849731508369353,4.0,8.0,"Oct 15, 2021 @ 19:29:37"
"00003afc",0.2503357909374976,4.0,4.0,2.238433885393905,0.0,8.0,2.849731508369353,4.0,8.0,"Oct 15, 2021 @ 19:29:38"
"00003afc",0.2503357909374976,4.0,4.0,1.6844698281567299,0.0,8.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:29:40"
"00003afc",0.7191186909043173,4.0,4.0,1.6796802997497686,4.0,8.0,2.849731508369353,8.0,4.0,"Oct 15, 2021 @ 19:29:43"
"00003afc",1.6755910815196535,4.0,8.0,2.238433885393905,4.0,4.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:46"
"00003afc",1.6755910815196535,4.0,8.0,2.238433885393905,4.0,4.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:47"
"00003afc",0.9354272927547019,4.0,8.0,1.6844698281567299,4.0,4.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:29:48"
"00003afc",0.9354272927547019,4.0,8.0,1.6844698281567299,4.0,4.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:29:50"
"00003afc",0.9354272927547019,4.0,8.0,1.6844698281567299,4.0,4.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:29:52"
"00003afc",1.6893022358482217,0.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:29:54"
"00003afc",1.4776711609442952,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:56"
"00003afc",1.4776711609442952,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,8.0,4.0,"Oct 15, 2021 @ 19:29:58"
"00003afc",2.856452647223879,4.0,8.0,2.850147392661692,0.0,4.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:30:01"
"00003afc",1.6804130662971681,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:30:04"
"00003afc",1.6804130662971681,4.0,8.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:30:05"
"00003afc",1.6893022358482217,4.0,8.0,1.6888312843156672,0.0,8.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:07"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,8.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:30:09"
"00003afc",1.6755910815196535,4.0,0.0,2.8520066884161923,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:30:11"
"00003afc",1.6755910815196535,4.0,0.0,2.8520066884161923,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:30:13"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,8.0,"Oct 15, 2021 @ 19:30:15"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,8.0,"Oct 15, 2021 @ 19:30:16"
"00003afc",1.6804130662971681,4.0,4.0,2.238433885393905,8.0,4.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:30:19"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,0.0,8.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:20"
"00003afc",2.2506400450122035,4.0,4.0,2.850147392661692,4.0,8.0,2.849731508369353,0.0,8.0,"Oct 15, 2021 @ 19:30:23"
"00003afc",1.6893022358482217,0.0,4.0,3.4347302851147945,4.0,4.0,3.4339185224700555,0.0,8.0,"Oct 15, 2021 @ 19:30:27"
"00003afc",1.6893022358482217,0.0,8.0,2.8520066884161923,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:28"
"00003afc",1.6893022358482217,0.0,8.0,2.8520066884161923,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:29"
"00003afc",1.6893022358482217,0.0,8.0,2.8520066884161923,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:31"
"00003afc",1.6893022358482217,0.0,8.0,2.8520066884161923,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:33"
"00003afc",1.6893022358482217,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:30:34"
"00003afc",1.6893022358482217,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:30:36"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,0.0,8.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:30:38"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,4.0,0.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:43"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,4.0,0.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:45"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,4.0,0.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:47"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,4.0,0.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:50"
"00003afc",1.6755910815196535,4.0,4.0,1.6888312843156672,4.0,0.0,2.2456499864474355,0.0,4.0,"Oct 15, 2021 @ 19:30:52"
"00003afc",2.806239280250737,0.0,4.0,2.850147392661692,4.0,0.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:30:54"
"00003afc",2.806239280250737,4.0,4.0,3.436256510657859,4.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:30:56"
"00003afc",1.6804130662971681,0.0,8.0,1.6888312843156672,4.0,4.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:30:57"
"00003afc",1.6804130662971681,0.0,8.0,1.6888312843156672,4.0,4.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:30:59"
"00003afc",1.4776711609442952,0.0,8.0,2.812644287638839,4.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:31:01"
"00003afc",1.4776711609442952,0.0,8.0,2.812644287638839,4.0,8.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:31:03"
"00003afc",1.6893022358482217,4.0,4.0,2.8520066884161923,0.0,8.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:31:05"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:31:08"
"00003afc",1.6804130662971681,0.0,4.0,2.812644287638839,0.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:10"
"00003afc",2.2506400450122035,4.0,0.0,2.238433885393905,0.0,0.0,2.807127417136859,0.0,4.0,"Oct 15, 2021 @ 19:31:11"
"00003afc",2.2506400450122035,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:14"
"00003afc",2.2506400450122035,0.0,8.0,2.812644287638839,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:15"
"00003afc",1.6755910815196535,0.0,8.0,1.6888312843156672,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:18"
"00003afc",1.6893022358482217,4.0,8.0,2.8520066884161923,4.0,4.0,3.4323033160592624,0.0,8.0,"Oct 15, 2021 @ 19:31:21"
"00003afc",1.6804130662971681,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,0.0,8.0,"Oct 15, 2021 @ 19:31:22"
"00003afc",1.6804130662971681,4.0,4.0,1.6888312843156672,4.0,8.0,2.2456499864474355,0.0,8.0,"Oct 15, 2021 @ 19:31:24"
"00003afc",1.6804130662971681,0.0,4.0,2.8520066884161923,0.0,8.0,2.849731508369353,4.0,8.0,"Oct 15, 2021 @ 19:31:26"
"00003afc",1.4776711609442952,4.0,0.0,2.850147392661692,0.0,0.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:31:27"
"00003afc",1.4776711609442952,4.0,0.0,2.850147392661692,0.0,0.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:31:30"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:31:31"
"00003afc",2.806239280250737,0.0,4.0,2.8520066884161923,4.0,0.0,3.4339185224700555,4.0,4.0,"Oct 15, 2021 @ 19:31:33"
"00003afc",1.4776711609442952,4.0,4.0,1.6888312843156672,0.0,4.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:31:34"
"00003afc",2.2506400450122035,4.0,8.0,2.8520066884161923,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:36"
"00003afc",2.2506400450122035,4.0,8.0,2.8520066884161923,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:38"
"00003afc",2.856452647223879,4.0,8.0,2.8520066884161923,4.0,4.0,3.4339185224700555,8.0,4.0,"Oct 15, 2021 @ 19:31:40"
"00003afc",2.806239280250737,0.0,0.0,2.850147392661692,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:42"
"00003afc",2.806239280250737,0.0,0.0,2.850147392661692,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:44"
"00003afc",2.806239280250737,0.0,0.0,2.850147392661692,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:47"
"00003afc",2.806239280250737,0.0,0.0,2.850147392661692,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:48"
"00003afc",1.6893022358482217,0.0,8.0,1.6888312843156672,4.0,8.0,2.2456499864474355,4.0,4.0,"Oct 15, 2021 @ 19:31:52"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:53"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:54"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:58"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:31:59"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,8.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:32:01"
"00003afc",2.8582938531128628,0.0,0.0,3.436256510657859,4.0,4.0,3.4339185224700555,0.0,4.0,"Oct 15, 2021 @ 19:32:04"
"00003afc",1.6755910815196535,0.0,8.0,1.6796802997497686,4.0,8.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:05"
"00003afc",1.6755910815196535,0.0,8.0,1.6796802997497686,4.0,8.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:09"
"00003afc",1.6755910815196535,0.0,8.0,1.6796802997497686,4.0,8.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:12"
"00003afc",2.806239280250737,4.0,8.0,2.812644287638839,0.0,8.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:13"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,8.0,4.0,"Oct 15, 2021 @ 19:32:15"
"00003afc",2.2506400450122035,0.0,4.0,2.812644287638839,4.0,8.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:32:17"
"00003afc",1.6893022358482217,4.0,4.0,2.812644287638839,4.0,0.0,2.849731508369353,8.0,0.0,"Oct 15, 2021 @ 19:32:18"
"00003afc",1.6893022358482217,8.0,4.0,2.850147392661692,4.0,4.0,2.849731508369353,8.0,0.0,"Oct 15, 2021 @ 19:32:19"
"00003afc",1.6893022358482217,8.0,4.0,2.850147392661692,4.0,4.0,2.849731508369353,8.0,0.0,"Oct 15, 2021 @ 19:32:21"
"00003afc",1.6893022358482217,8.0,4.0,2.850147392661692,4.0,4.0,2.849731508369353,8.0,0.0,"Oct 15, 2021 @ 19:32:23"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:24"
"00003afc",1.6804130662971681,0.0,8.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:26"
"00003afc",2.806239280250737,4.0,0.0,2.850147392661692,0.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:32:28"
"00003afc",2.806239280250737,4.0,0.0,2.850147392661692,0.0,0.0,3.4323033160592624,4.0,4.0,"Oct 15, 2021 @ 19:32:29"
"00003afc",1.6893022358482217,4.0,8.0,2.850147392661692,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:32"
"00003afc",1.6804130662971681,4.0,4.0,2.850147392661692,4.0,8.0,3.4339185224700555,8.0,4.0,"Oct 15, 2021 @ 19:32:33"
"00003afc",1.6804130662971681,4.0,8.0,2.812644287638839,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:32:35"
"00003afc",1.6804130662971681,4.0,8.0,2.812644287638839,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:32:36"
"00003afc",2.2506400450122035,8.0,0.0,2.238433885393905,4.0,0.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:39"
"00003afc",2.806239280250737,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:43"
"00003afc",2.806239280250737,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:45"
"00003afc",2.806239280250737,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:48"
"00003afc",2.806239280250737,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:49"
"00003afc",2.806239280250737,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,0.0,4.0,"Oct 15, 2021 @ 19:32:51"
"00003afc",2.806239280250737,4.0,0.0,2.850147392661692,0.0,4.0,2.849731508369353,4.0,4.0,"Oct 15, 2021 @ 19:32:52"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,4.0,4.0,3.4339185224700555,8.0,0.0,"Oct 15, 2021 @ 19:32:53"
"00003afc",2.2506400450122035,4.0,0.0,2.850147392661692,4.0,4.0,3.4339185224700555,8.0,0.0,"Oct 15, 2021 @ 19:32:55"
"00003afc",2.2506400450122035,8.0,0.0,2.238433885393905,4.0,0.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:56"
"00003afc",2.2506400450122035,8.0,0.0,2.238433885393905,4.0,0.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:57"
"00003afc",1.6893022358482217,4.0,0.0,2.812644287638839,4.0,4.0,2.807127417136859,4.0,4.0,"Oct 15, 2021 @ 19:32:59"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:33:02"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:33:03"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:33:05"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:33:08"
"00003afc",2.2506400450122035,8.0,4.0,2.812644287638839,8.0,0.0,2.807127417136859,4.0,0.0,"Oct 15, 2021 @ 19:33:09"
"00003afc",0.8421972534079215,4.0,4.0,1.6844698281567299,0.0,8.0,1.69175621621661,4.0,8.0,"Oct 15, 2021 @ 19:33:11"
"00003afc",0.6318239615941451,4.0,4.0,2.850147392661692,0.0,0.0,3.4323033160592624,0.0,4.0,"Oct 15, 2021 @ 19:33:13"
"00003afc",0.6318239615941451,4.0,4.0,2.850147392661692,0.0,0.0,3.4323033160592624,0.0,4.0,"Oct 15, 2021 @ 19:33:14"
"00003afc",0.8421972534079215,4.0,4.0,2.238433885393905,0.0,4.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:33:16"
"00003afc",0.8421972534079215,4.0,4.0,2.238433885393905,0.0,4.0,2.849731508369353,4.0,0.0,"Oct 15, 2021 @ 19:33:18"
