"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1634495516929-00003afc","diract-proximity",,"_doc","['0.313','0.938','0']",73,4,"00003afc","[{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000061','rssi':-66}]","Oct 17, 2021 @ 14:31:55"
"1634495516488-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.25']",79,2,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-68},{'instanceId':'000000ae','rssi':-70}]","Oct 17, 2021 @ 14:31:55"
"1634495515671-00003afc","diract-proximity",,"_doc","['0.313','0.938','0']",73,3,"00003afc","[{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000061','rssi':-67},{'instanceId':'00000058','rssi':-68}]","Oct 17, 2021 @ 14:31:54"
"1634495515235-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.875','0.25']",79,1,"0000a7c0","[{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-68},{'instanceId':'0000004d','rssi':-68}]","Oct 17, 2021 @ 14:31:54"
"1634495514122-00003afc","diract-proximity",,"_doc","['0.313','0.938','0.063']",73,2,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'0000004d','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Oct 17, 2021 @ 14:31:53"
"1634495513217-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.875','0.25']",79,1,"0000a7c0","[{'instanceId':'00000059','rssi':-64},{'instanceId':'00000061','rssi':-68},{'instanceId':'0000004d','rssi':-68}]","Oct 17, 2021 @ 14:31:52"
"1634495511807-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,7,"0000a7c0","[{'instanceId':'00000058','rssi':-66},{'instanceId':'0000004d','rssi':-67},{'instanceId':'000000ae','rssi':-68}]","Oct 17, 2021 @ 14:31:50"
"1634495511308-00003afc","diract-proximity",,"_doc","['0.313','0.938','0.125']",75,7,"00003afc","[{'instanceId':'00000061','rssi':-64},{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000059','rssi':-66}]","Oct 17, 2021 @ 14:31:50"
"1634495509909-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,6,"00003afc","[{'instanceId':'0000004d','rssi':-55},{'instanceId':'000000ae','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Oct 17, 2021 @ 14:31:48"
"1634495507683-0000a7c0","diract-proximity",,"_doc","['-0.625','-0.937','0.188']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-58},{'instanceId':'00000059','rssi':-68},{'instanceId':'00000061','rssi':-74}]","Oct 17, 2021 @ 14:31:46"
"1634495507436-00003afc","diract-proximity",,"_doc","['0.375','0.875','0.063']",75,6,"00003afc","[{'instanceId':'0000004d','rssi':-55},{'instanceId':'000000ae','rssi':-65},{'instanceId':'0000004e','rssi':-67}]","Oct 17, 2021 @ 14:31:46"
"1634495506377-00003afc","diract-proximity",,"_doc","['0.438','0.875','0.125']",75,4,"00003afc","[{'instanceId':'00000061','rssi':-65},{'instanceId':'000000ae','rssi':-66},{'instanceId':'0000004d','rssi':-67}]","Oct 17, 2021 @ 14:31:45"
"1634495505183-00003afc","diract-proximity",,"_doc","['0.375','0.938','0.063']",75,3,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-64},{'instanceId':'000000ae','rssi':-66}]","Oct 17, 2021 @ 14:31:44"
"1634495503794-0000a7c0","diract-proximity",,"_doc","['-0.625','-0.875','0.188']",79,1,"0000a7c0","[{'instanceId':'00000058','rssi':-70},{'instanceId':'00000059','rssi':-70},{'instanceId':'00000061','rssi':-72}]","Oct 17, 2021 @ 14:31:42"
"1634495503531-00003afc","diract-proximity",,"_doc","['0.375','0.938','0.063']",75,3,"00003afc","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000060','rssi':-64},{'instanceId':'000000ae','rssi':-66}]","Oct 17, 2021 @ 14:31:42"
"1634495502332-0000a7c0","diract-proximity",,"_doc","['-0.375','-0.937','0.125']",79,0,"0000a7c0","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'00000059','rssi':-68},{'instanceId':'000000a9','rssi':-73}]","Oct 17, 2021 @ 14:31:41"
"1634495501314-00003afc","diract-proximity",,"_doc","['0.313','0.875','0.063']",75,0,"00003afc","[{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Oct 17, 2021 @ 14:31:40"
"1634495499490-00003afc","diract-proximity",,"_doc","['0.313','0.875','0.063']",75,0,"00003afc","[{'instanceId':'0000004e','rssi':-66},{'instanceId':'00000059','rssi':-67},{'instanceId':'0000004d','rssi':-67}]","Oct 17, 2021 @ 14:31:38"
"1634495498737-0000a7c0","diract-proximity",,"_doc","['-0.625','-0.875','0.188']",79,6,"0000a7c0","[{'instanceId':'0000004d','rssi':-67},{'instanceId':'00000061','rssi':-68},{'instanceId':'000000ae','rssi':-71}]","Oct 17, 2021 @ 14:31:37"
"1634495497864-00003afc","diract-proximity",,"_doc","['0.313','0.938','0.063']",75,6,"00003afc","[{'instanceId':'00000059','rssi':-64},{'instanceId':'0000004e','rssi':-65},{'instanceId':'000000ae','rssi':-66}]","Oct 17, 2021 @ 14:31:36"
"1634495497443-0000a7c0","diract-proximity",,"_doc","['-0.5','-0.937','0.125']",79,5,"0000a7c0","[{'instanceId':'0000004d','rssi':-64},{'instanceId':'000000a9','rssi':-65},{'instanceId':'00000059','rssi':-68}]","Oct 17, 2021 @ 14:31:36"
"1634495496019-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.875','0.125']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-66},{'instanceId':'000000ae','rssi':-68}]","Oct 17, 2021 @ 14:31:35"
"1634495494546-0000a7c0","diract-proximity",,"_doc","['-0.562','-0.875','0.125']",79,3,"0000a7c0","[{'instanceId':'0000004d','rssi':-62},{'instanceId':'00000058','rssi':-66},{'instanceId':'000000ae','rssi':-68}]","Oct 17, 2021 @ 14:31:33"
