"Puck","distance_1","X1","Y1","distance_2","X2","Y2","distance_3","X3","Y3","timestamp"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:08:57"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:08:58"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:04"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:07"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:11"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:25"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:29"
"00003afc",2.856452647223879,4.0,4.0,2.8520066884161923,4.0,8.0,3.4323033160592624,0.0,4.0,"Oct 24, 2021 @ 18:09:32"
"00003afc",2.2506400450122035,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:09:37"
"00003afc",2.2506400450122035,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:09:38"
"00003afc",2.2506400450122035,4.0,0.0,2.812644287638839,4.0,4.0,2.849731508369353,8.0,4.0,"Oct 24, 2021 @ 18:09:41"
"00003afc",2.806239280250737,8.0,4.0,3.436256510657859,4.0,4.0,3.4339185224700555,8.0,8.0,"Oct 24, 2021 @ 18:09:49"
"00003afc",1.6804130662971681,4.0,0.0,2.812644287638839,8.0,4.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:09:58"
"00003afc",1.6804130662971681,4.0,0.0,2.812644287638839,8.0,4.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:10:02"
"00003afc",1.6893022358482217,8.0,4.0,2.850147392661692,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:10:10"
"00003afc",1.6893022358482217,8.0,4.0,2.850147392661692,8.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:10:12"
"00003afc",2.856452647223879,8.0,4.0,3.4347302851147945,8.0,8.0,3.4323033160592624,4.0,4.0,"Oct 24, 2021 @ 18:10:14"
"00003afc",2.2506400450122035,4.0,0.0,2.812644287638839,8.0,0.0,2.807127417136859,8.0,4.0,"Oct 24, 2021 @ 18:10:17"
"00003afc",2.2506400450122035,8.0,4.0,2.238433885393905,4.0,0.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:10:26"
"00003afc",2.2506400450122035,8.0,4.0,2.238433885393905,4.0,0.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:10:29"
"00003afc",1.6893022358482217,8.0,4.0,1.6888312843156672,4.0,0.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:10:33"
"00003afc",1.6893022358482217,8.0,4.0,1.6888312843156672,4.0,0.0,2.807127417136859,8.0,0.0,"Oct 24, 2021 @ 18:10:37"
"00003afc",1.6755910815196535,8.0,4.0,2.850147392661692,4.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:10:39"
"00003afc",1.6755910815196535,8.0,4.0,2.850147392661692,4.0,0.0,2.849731508369353,4.0,4.0,"Oct 24, 2021 @ 18:10:42"
"00003afc",0.9354272927547019,8.0,4.0,2.812644287638839,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:10:43"
"00003afc",1.4776711609442952,8.0,4.0,2.850147392661692,4.0,4.0,2.849731508369353,8.0,0.0,"Oct 24, 2021 @ 18:10:46"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:10:50"
"00003afc",1.6804130662971681,8.0,4.0,2.238433885393905,4.0,4.0,3.4323033160592624,4.0,0.0,"Oct 24, 2021 @ 18:10:51"
